timestamp	power(W)	freq	%usr	%nice	%sys	%iowait	%irq	%soft	%steal	%guest	%idle
1339006561	11.97176	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.50
1339006562	12.419759	0.8	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006563	12.419759	0.8	2.00	0.00	0.50	25.00	0.00	0.00	0.00	0.00	72.50
1339006564	12.419759	0.8	2.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	96.98
1339006565	12.419759	0.8	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.50
1339006566	12.419759	0.8	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.00
1339006567	12.419759	0.8	0.50	0.00	1.01	0.00	0.00	0.00	0.00	0.00	98.49
1339006568	12.419759	0.8	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.50
1339006569	12.419759	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.51
1339006570	12.419759	0.8	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.00
1339006571	12.419759	0.8	1.00	0.00	1.49	0.00	0.00	0.00	0.00	0.00	97.51
1339006572	12.419759	0.8	2.01	0.00	0.00	1.51	0.00	0.00	0.00	0.00	96.48
1339006573	12.419759	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00
1339006574	12.419759	0.8	1.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	97.01
1339006575	12.419759	0.8	2.49	0.00	2.99	4.48	0.00	0.00	0.00	0.00	90.05
1339006576	12.419759	0.8	3.52	0.00	1.51	0.00	0.00	0.00	0.00	0.00	94.97
1339006577	14.961258	0.8	2.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	96.48
1339006578	14.961258	0.8	2.51	0.00	2.01	0.00	0.00	0.50	0.00	0.00	94.97
1339006579	14.961258	0.8	3.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	94.50
1339006580	14.961258	0.8	1.50	0.00	1.50	0.00	0.00	0.50	0.00	0.00	96.50
1339006581	14.961258	0.8	1.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.98
1339006583	14.961258	0.8	1.50	0.00	2.50	0.00	0.00	0.50	0.00	0.00	95.50
1339006584	14.961258	0.8	2.01	0.00	2.51	0.00	0.00	0.00	0.00	0.00	95.48
1339006585	14.961258	0.8	1.01	0.00	2.02	2.53	0.00	0.51	0.00	0.00	93.94
1339006586	14.961258	0.8	2.01	0.00	3.02	0.00	0.00	0.00	0.00	0.00	94.97
1339006587	14.961258	0.8	2.00	0.00	2.50	0.00	0.00	0.50	0.00	0.00	95.00
1339006588	14.961258	0.8	3.03	0.00	2.02	0.00	0.00	0.00	0.00	0.00	94.95
1339006589	14.961258	0.8	2.01	0.00	2.51	0.00	0.00	0.00	0.00	0.00	95.48
1339006590	14.961258	2.534	0.50	0.00	2.01	11.06	0.00	0.00	0.00	0.00	86.43
1339006591	14.961258	0.8	2.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	94.50
1339006592	14.961258	0.8	2.50	0.00	2.50	0.00	0.00	0.50	0.00	0.00	94.50
1339006593	14.76239	2.535	2.97	0.00	3.47	26.73	0.00	0.50	0.00	0.00	66.34
1339006594	14.76239	0.8	5.00	0.00	4.50	0.00	0.00	0.00	0.00	0.00	90.50
1339006595	14.76239	0.8	3.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.00
1339006596	14.76239	0.8	2.00	0.00	2.00	0.00	0.00	0.50	0.00	0.00	95.50
1339006597	14.76239	0.8	1.51	0.00	3.02	0.00	0.00	0.00	0.00	0.00	95.48
1339006598	14.76239	0.8	1.00	0.00	1.50	3.50	0.00	0.00	0.00	0.00	94.00
1339006599	14.76239	0.8	1.50	0.00	1.50	0.00	0.00	0.00	0.00	0.00	97.00
1339006600	14.76239	0.8	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006601	14.76239	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006602	14.76239	0.8	3.02	0.00	3.52	0.00	0.00	1.01	0.00	0.00	92.46
1339006603	14.76239	0.8	1.50	0.00	2.00	2.50	0.00	0.00	0.00	0.00	94.00
1339006604	14.76239	0.8	2.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	96.98
1339006605	14.76239	0.8	1.49	0.00	2.49	0.00	0.00	0.00	0.00	0.00	96.02
1339006606	14.76239	0.8	1.51	0.00	2.51	0.00	0.00	0.00	0.00	0.00	95.98
1339006607	14.76239	0.8	1.49	0.00	2.99	0.00	0.00	0.50	0.00	0.00	95.02
1339006608	14.758848	0.8	1.51	0.00	2.51	3.52	0.00	0.00	0.00	0.00	92.46
1339006609	14.758848	0.8	1.00	0.00	2.50	0.00	0.00	0.50	0.00	0.00	96.00
1339006610	14.758848	0.8	2.49	0.00	2.49	0.00	0.00	0.00	0.00	0.00	95.02
1339006611	14.758848	0.8	2.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	95.00
1339006612	14.758848	0.8	3.48	0.00	2.49	0.00	0.00	0.50	0.00	0.00	93.53
1339006613	14.758848	0.8	4.50	0.00	4.00	1.50	0.00	0.50	0.00	0.00	89.50
1339006614	14.758848	0.8	13.07	0.00	9.05	10.05	0.00	0.00	0.00	0.00	67.84
1339006615	14.758848	2.534	6.97	0.00	5.47	26.87	0.00	0.00	0.00	0.00	60.70
1339006616	14.758848	2.535	35.18	0.00	12.56	20.10	0.00	0.00	0.00	0.00	32.16
1339006617	22.115268	2.535	1.34	0.00	5.91	0.00	0.00	0.00	0.00	0.00	92.75
1339006803	22.115268	1.6	23.12	0.00	22.11	17.59	0.00	0.00	0.00	0.00	37.19
1339006804	22.115268	2.534	31.16	0.00	7.54	37.19	0.00	0.50	0.00	0.00	23.62
1339006805	22.115268	0.8	7.54	0.00	2.01	2.51	0.00	0.00	0.00	0.00	87.94
1339006806	22.115268	0.8	5.47	0.00	2.49	0.00	0.00	0.00	0.00	0.00	92.04
1339006807	22.115268	0.8	9.00	0.00	3.50	0.00	0.00	0.00	0.00	0.00	87.50
1339006808	22.115268	2.535	17.59	0.00	3.52	3.52	0.00	0.00	0.00	0.00	75.38
1339006809	20.964366	2.535	21.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	74.00
1339006810	20.964366	0.8	16.00	0.00	3.00	4.50	0.00	0.00	0.00	0.00	76.50
